ID{ISBN{SIGLA INVENTARIO{NUMERO INVENTARIO{CODICE{TITOLO{AUTORE{GENERE{EDITORE{EDIZIONE{COLLANA{SCAFFALE{FORMATO{NOTE FORMATO{PAGINE{DATA CATALOGAZIONE{NOVITA{COSTO{PROVENIENZA{LINGUA ORIGINALE{TITOLO ORIGINALE{TRADUTTORE{TESTO FRONTE{LINGUA{NAZIONE{NOTE{ALIENATO{VISIBILE{DATA MODIFICA{ID SOG MODIFICA{ID ALIENAZIONE{ID CATALOGAZIONE{DATA ALIENAZIONE{ID SOG MODIFICA
5000{{P{05000{808.387 ASI{./images/catalogazioni/5000.jpg{Il sole nudo{Asimov Isaac{Gialli - Thriller - Fantascienza{Mondadori{Milano - 1986{Bestsellers{{19,5 x 12,5{{241{2009-08-05{N{6.71{{N{The naket sun{Giuseppe Lippiu{N{{Russia{{N{Y{2017-08-02 00:00:00{0{{{{
5416{{P{05416{853 AMM{	./images/icone/icona-catalogazione.png{Che la festa cominci{Ammaniti Niccolò{Narrativa italiana{Mondolibri{Milano - 2009{{{20 x 13{{328{2011-02-08{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5417{{P{05417{818 POW{	./images/icone/icona-catalogazione.png{Julie & Julia{Powell Julie{Miscellanea americana in inglese{Mondolibri{Milano - 2009{{{22,5 x 14{{337{2011-02-13{N{{{N{My year of cooking dangerously{Francesca Gerla{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5418{{P{05418{853 CAV{	./images/icone/icona-catalogazione.png{I frutti dimenticati{Cavina Cristiano{Narrativa italiana{Mondolibri{Milano - 2008{{{20 x 13{{201{2011-02-13{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5419{{P{05419{853 CAV{	./images/icone/icona-catalogazione.png{I frutti dimenticati{Cavina Cristiano{Narrativa italiana{Mondolibri{Milano - 2008{{{20 x 13{{201{2011-02-13{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5420{{P{05420{261 JOA{	./images/icone/icona-catalogazione.png{Varcare la soglia della speranza{Joannes (Giovanni Paolo II){Teologia sociale{Mondadori{Milano - 1994{{{22,5 x 14,5{{257{2011-02-13{N{12.91{{Y{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5421{{P{05421{808.387 SMI{	./images/icone/icona-catalogazione.png{Tokyo station{Smith Martin Cruz{Gialli - Thriller{Mondadori{Milano - 2002{Omnibus{{22,5 x 15{{376{2011-02-20{N{18.00{{N{Dicember 6{Renato Pera{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5422{{P{05422{853 DAR{	./images/icone/icona-catalogazione.png{L'uomo che camminava per le strade{D'Arzo Silvio{Narrativa italiana{Quodlibet{Macerata - 1993{{{18 x 12{{190{2011-02-27{N{11.36{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5423{{P{05423{808.387 BRU{	./images/icone/icona-catalogazione.png{Delitto in sagrestia{Brunelli Roberto{Gialli - Thriller{Tre Lune{Mantova - 2002{Scritture{{21 x 13,5{{113{2011-03-01{N{11.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5424{{P{05424{813 TYL{	./images/icone/icona-catalogazione.png{Il turista involontario{Tyler Anne{Narrativa americana{Euroclub{Milano - 1989{{{22,5 x 15{{280{2010-03-01{N{{{N{The accidental tourist{Mario Biondi{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5425{{P{05425{858 CAV{	./images/icone/icona-catalogazione.png{Il limbo delle fantasticazioni{Cavazzoni Ermanno{Miscellanea italiana{Quodlibet{Macerata - 2009{Compagnia extra{{19 x 12{{143{2011-03-01{N{12.50{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5426{{P{05426{853 DEC{	./images/icone/icona-catalogazione.png{Residuati bellici{De Caro Gaspare{Narrativa italiana{Quodlibet{Macerata - 2008{In ottavo{{21 x 14,5{{71{2011-03-02{N{11.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5427{{P{05427{291.9 SHA{	./images/icone/icona-catalogazione.png{Le persone più felici sella terra{Shakarian Demos{Religione comparata{Il Dono{Mantova - 1998{{{21 x 15{{202{2011-03-03{N{9.30{{N{The happiest people on earth{David Fontanesi{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5428{{P{05428{849 BAR{	./images/icone/icona-catalogazione.png{Come una pietra che rotola{Barbal Maria{Letterature Provenzale e Catalana{Marcos y Marcos{Milano - 2010{Gli alianti{{20,5 x 13{{151{2011-03-05{N{{{N{Pedra de tartera{Gina Maneri{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
5429{{P{05429{940.54 CAV{	./images/icone/icona-catalogazione.png{Resistenza - Storie di giovani che si batterono per la nostra libertà{Cavicchioli Gianfranco{Storia generale d'Europa{Postumia{Mantova - 2008{Quaderni di Postumia{{24 x 17{{347{2011-03-06{N{20.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5430{{P{05430{401 LOR{	./images/icone/icona-catalogazione.png{Gli errori linguistici{Lorenzi Franco (a Cura Di){Filosofia e teoria del linguaggio{Quattroventi{Urbino - 1983{Readings{{21 x 14{{219{2011-03-06{N{9.55{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5431{{P{05431{858 ELK{	./images/icone/icona-catalogazione.png{Nonna Carla{Elkann Alain{Miscellanea italiana{Bompiani{Milano - 2010{{{20,5 x 14,5{{132{2011-03-06{N{14.00{{N{{{N{{Italia (nato U.S.A.){{N{Y{2017-08-02 00:00:00{0{{{{
5432{{P{05432{853 LOY{	./images/icone/icona-catalogazione.png{Sogni d'inverno{Loy Rosetta{Narrativa italiana{Mondadori{Milano - 1992{Scrittori italiani{{22,5 x 14,5{{253{2011-03-07{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5433{{P{05433{813 WAL{	./images/icone/icona-catalogazione.png{La sala d'oro{Wallace Irving{Narrativa americana{Sperling & Kupfer{Milano - 1990{Pandora{{22 x 13,5{{301{2011-03-10{N{12.86{{N{The golden room{Luciana Bianciardi{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5434{{P{05434{364.9 PAV{	./images/icone/icona-catalogazione.png{Relazioni su delitti commessi nelle terre dei Gonzaga dal 1492 al 1722{Pavesi Brenno (a Cura Di){Criminologia{Bottazzi{Suzzara - 2000{{{21 x 15{{347{2011-03-13{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5435{{P{05435{853 PRA{	./images/icone/icona-catalogazione.png{Scottature{Prato Dolores{Narrativa italiana{Quodlibet{Macerata - 1996{Quodlibet 15{{18 x 12{{49{2011-03-13{N{7.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5436{{P{05436{158.2 BUS{	./images/icone/icona-catalogazione.png{La coppia amorosa{Buscaglia Leo{Psicologia applicata{Mondadori{Milano - 1990{Bestseller{{19,5 x 12,5{{210{2011-03-13{N{7.40{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5437{{P{05437{232 BEN{	./images/icone/icona-catalogazione.png{Gesù di Nazaret{Benedictus Papa XVI (Ratzinger Joseph){Gesù Cristo e la Sua famiglia{Rizzoli{Milano - 2007{{{22,5 x 14{{446{2011-03-13{N{{{N{Jesus von Nazareth{Chicca Galli - Roberta Zuppet{N{{Germania{{N{Y{2017-08-02 00:00:00{0{{{{
5438{{P{05438{635 ORT{	./images/icone/icona-catalogazione.png{L'orto, dalla semina al raccolto{Autori Vari{Orticoltura{Giunti - Il giornale{Milano - 2005{La piccola biblioteca del verde{{25,5 x 17,5{{159{2011-03-13{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5439{{P{05439{635 PHI{	./images/icone/icona-catalogazione.png{Il giardino fai-da-te - 60 progetti facili da realizzare{Phillips Sue{Orticoltura{De Agostini{Novara - 1995{{{24 x 19{{176{2011-03-21{N{14.98{{N{The well-planned garden{Luisa Cavallito{N{{{{N{Y{2017-08-02 00:00:00{0{{{{
5440{{P{05440{635 ENC{	./images/icone/icona-catalogazione.png{Enciclopedia pratica del giardinaggio{Autori Vari{Orticoltura{De Agostini{Novara - 1995{{{21,5 x 14{{480{2011-03-21{N{12.91{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5441{{P{05441{813 BAR{	./images/icone/icona-catalogazione.png{Guida per uomini ai bagni delle donne{Barrett Jo{Narrativa americana{Cairo{Milano - 2008{Scrittori stranieri{{21 x 15{{316{2011-03-21{N{15.00{{N{The men's guide to the women's bathroom{Beatrice Masini{N{{U.S.A. (nata Giappone){{N{Y{2017-08-02 00:00:00{0{{{{
5442{{P{05442{808.387 FAL{	./images/icone/icona-catalogazione.png{Niente di vero tranne gli occhi{Faletti Giorgio{Gialli - Thriller{Baldini Castoldi Dalai{Milano - 2004{Supernani{{21 x 14{{499{2011-03-21{N{8.90{{Y{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5443{{P{05443{853 DEC{	./images/icone/icona-catalogazione.png{L'ascensore al Pincio{De Caro Gaspare{Narrativa italiana{Quodlibet{Macerata - 2006{In ottavo{{21 x 14,5{{72{2011-03-24{N{11.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5444{{P{05444{843 DID{	./images/icone/icona-catalogazione.png{Il nipote di Rameau{Diderot Denis{Narrativa francese{Quodlibet{Macerata - 2010{Compagnia extra{{19 x 12{{163{2011-03-26{N{12.50{{N{Le neveu de Rameau{Augusto Frassineti{N{{Francia{{N{Y{2017-08-02 00:00:00{0{{{{
5445{{P{05445{DVD 813 ROS{	./images/icone/icona-catalogazione.png{Cordura{Rossen Robert{Film americano{Columbia Pictures{2004{{{19 x 13,5{{119{2011-03-26{N{{{N{{{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5446{{P{05446{DVD 813 CUR{	./images/icone/icona-catalogazione.png{I Comancheros{Curtiz Michael{Film italiano{Century Fox{Milano - 2003{{{19 x 13,5{{103{2011-03-26{N{{{N{{{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5447{{P{05447{832 HOF{	./images/icone/icona-catalogazione.png{L'uomo difficile{Hofmannsthal Hugo Von{Letteratura drammatica tedesca{Quodlibet{Macerata - 2007{Biblioteca studio - Letteratura{{19,5 x 12{{229{2011-04-01{N{12.00{{N{Der schwierige{Elena Raponi{Y{tedesca{Austria{{N{Y{2017-08-02 00:00:00{0{{{{
5448{{P{05448{833 WAL{	./images/icone/icona-catalogazione.png{Pezzi in prosa{Walser Robert{Narrativa tedesca{Quodlibet{Macerata - 2009{In ottavo{{21 x 14,5{{89{2011-04-01{N{11.00{{N{Prosastucke{Gini Giometti{N{{Svizzera{{N{Y{2017-08-02 00:00:00{0{{{{
5449{{P{05449{831 TRA{	./images/icone/icona-catalogazione.png{Gli ammutoliti - Lettere 1900-1914{Trakl Georg{Poesia tedesca{Quodlibet{Macerata - 2006{In ottavo{{21 x 14,5{{230{2011-04-01{N{16.50{{N{{{N{{Austria{{N{Y{2017-08-02 00:00:00{0{{{{
5450{{P{05450{833 KAF{	./images/icone/icona-catalogazione.png{La condanna{Kafka Franz{Narrativa tedesca{Quodlibet{Macerata - 2008{Biblioteca studio - Letteratura{{19,5 x 12{{95{2011-04-01{N{8.00{{N{Das urteil{Barnaba Maj{Y{tedesca{Repubblica Ceca{{N{Y{2017-08-02 00:00:00{0{{{{
5451{{P{05451{853 DEC{	./images/icone/icona-catalogazione.png{Tecniche di seduzione{De Carlo Andrea{Narrativa italiana{Club{Milano - 1992{{{23 x 14{{318{2011-04-06{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5452{{P{05452{823 OBR{	./images/icone/icona-catalogazione.png{Verso Mauritius{O'Brian Patrick{Narrativa inglese{SuperPocket{Milano - 2001{SuperPocket{{18 x 11{{338{2011-04-06{N{4.08{{N{The Mauritius command{Paola Merla{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5453{{P{05453{833 WAL{	./images/icone/icona-catalogazione.png{Una cena elegante{Walser Robert{Narrativa tedesca{Quodlibet{Macerata - 2003{In ottavo{{21 x 14,5{{142{2011-04-08{N{12.00{{N{{Aloisio Rendi{N{{Svizzera{{N{Y{2017-08-02 00:00:00{0{{{{
5454{{P{05454{808.387 ROL{	./images/icone/icona-catalogazione.png{L'ordine del sole nero{Rollins James{Gialli - Thriller{TEA{Milano - 2008{Teadue{{19,5 x 13{{479{2011-04-09{N{8.90{{N{Blak order{Paolo Scopacasa{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5455{{P{05455{823 DHO{	./images/icone/icona-catalogazione.png{Vieni alla Mecca{Dhondy Farrukh{Narrativa inglese{Quodlibet{Macerata - 2003{In ottavo{{21 x 14,5{{133{2011-04-09{N{12.00{{N{Come to Mecca{Marina Manfredi{N{{India{{N{Y{2017-08-02 00:00:00{0{{{{
5456{{P{05456{843 DES{	./images/icone/icona-catalogazione.png{La stanza dei bambini{Des Forets Louis-René{Narrativa francese{Quodlibet{Macerata - 1996{Quodlibet{{18 x 12{{161{2011-04-28{N{12.39{{N{La chambre des enfants{Stefano Chiodi{N{{Francia{{N{Y{2017-08-02 00:00:00{0{{{{
5457{{P{05457{370 SME{	./images/icone/icona-catalogazione.png{In classe come al fronte - Un nuovo sentiero nell'impossibile dell'insegnare{De Smet Noelle{Educazione{Quodlibet{Macerata - 2008{Quodlibet Studio{{21,5 x 14{{177{2011-04-28{N{20.00{{N{Au front des classes{Donatella Zazzi{N{{Belgio{{N{Y{2017-08-02 00:00:00{0{{{{
5458{{P{05458{853 ZUC{	./images/icone/icona-catalogazione.png{La pietra bugiarda{Zucchelli Renzo{Narrativa italiana{Felici{Pisa - 2003{Leone Rosso{{21 x 13{{325{2011-04-28{N{15.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5459{{P{05459{843 BAR{	./images/icone/icona-catalogazione.png{L'eleganza del riccio{Berbery Muriel{Narrativa francese{E/O{Roma - 2007{Dal mondo{{21 x 14,5{{321{2011-04-28{N{18.00{{N{L'elegance duherrison{Emanuelle Caillat - Cinzia Poli{N{{{{N{Y{2017-08-02 00:00:00{0{{{{
5460{{P{05460{823 BAR{	./images/icone/icona-catalogazione.png{I bambini perduti - Il mito del ragazzo selvaggio da Kipling a Malouf{Baraldi Matteo{Narrativa inglese{Quodlibet{Macerata - 2006{Quodlibet Studio{{21,5 x 14{{199{2011-04-29{N{18.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5461{{P{05461{986.1 BET{	./images/icone/icona-catalogazione.png{Lettera dall'inferno a mia madre e ai miei figli{Betancourt Ingrid{Storia gen. della Colunbia ed Equador{Garzanti{Milano - 2008{Le forme{{20,5 x 13{{72{2011-05-01{N{11.00{{N{Lettres a maman{Oliviero Ponte Di Pino{N{{Francia (nata Colombia){{N{Y{2017-08-02 00:00:00{0{{{{
5462{{P{05462{808.387 BUS{	./images/icone/icona-catalogazione.png{Il sigillo del Palladio{Buscemi Corrado{Gialli - Thriller{Cierre Grafica{Verona - 2008{{{24 x 15{{187{2011-05-01{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5463{{P{05463{853 SUT{	./images/icone/icona-catalogazione.png{Era felice quella notte{Sutera Gianni{Narrativa italiana{Antonio Facchin{Roma - 2001{I narratori della regina{{21 x 14{{80{2011-05-01{N{10.33{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5464{{P{05464{193 WIT{	./images/icone/icona-catalogazione.png{Movimenti del pensiero - Diari 1930-1932 / 1936-1937{Wittgenstein Ludwig{Filosofia occ. moderna di Germania e Austria{Quodlibet{Macerata - 1999{Quaderni Quodlibet{{22,5 x 16{{169{2011-05-01{N{19.63{{N{Denkbewegunger{Michele Ranchetti{N{{Austria{{N{Y{2017-08-02 00:00:00{0{{{{
5465{{P{05465{895.6 MAT{	./images/icone/icona-catalogazione.png{L'alluce P{Matsuura Reiko{Letterature Indocinesi e altre{Marsilio{Venezia - 1998{Farfalle{{20,5 x 12{{502{2011-05-01{N{17.56{{N{Oyayubi P no shugyo jidai{Annalisa Zanoni{N{{Giappone{{N{Y{2017-08-02 00:00:00{0{{{{
5466{{P{05466{305.62 PIA{	./images/icone/icona-catalogazione.png{Le ragazze di cinquant'anni - Amori, lavori, famiglie e nuove libertà{Piazza Marina{Stratificazione sociale{Mondadori{Milano - 1999{Saggi{{22,5 x 14,5{{194{2011-05-30{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5467{{P{05467{808.387 HIG{	./images/icone/icona-catalogazione.png{Il nido del falco{Higgins Jack{Gialli - Thriller{Sperling paperback{Milano - 1995{Superbestseller{{19,5 x 13{{280{2011-05-30{N{{{N{Cold harbour{Paola Pavesi{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5468{{P{05468{869 SAR{	./images/icone/icona-catalogazione.png{L'anno della morte di Riccardo Reis{Saramago José{Letteratura portoghese{La Repubblica{Roma - 2002{Novecento{{21 x 12,5{{350{2011-05-30{N{4.90{{N{O ano da morte de Ricardo Rias{Rita Desti{N{{Portogallo{{N{Y{2017-08-02 00:00:00{0{{{{
5469{{P{05469{833 ROT{	./images/icone/icona-catalogazione.png{La Cripta dei Cappuccini{Roth Joseph{Narrativa tedesca{La Repubblica{Roma - 2002{Novecento{{21,5 x 12,5{{191{2011-05-31{N{4.90{{N{Die kapuzinergruft{Laura Terreni{N{{Austria{{N{Y{2017-08-02 00:00:00{0{{{{
5470{{P{05470{811 BIS{	./images/icone/icona-catalogazione.png{Miracolo a colazione{Bishop Elizabeth{Poesia americana in inglese{Adelphi{Milano - 2005{Biblioteca Adelphi{{22 x 14{{288{2011-06-02{N{{{N{The complete poems{Damiano Abeni - Riccardo Duranti - Ottavio Fatica{Y{inglese{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5471{{P{05471{808.387 RIC{	./images/icone/icona-catalogazione.png{La regina dei dannati{Rice Anne{Gialli - Thriller{TEA{Milano - 2007{Teadue{{20 x 13{{507{2011-06-02{N{8.60{{N{The queen of the damned{Roberta Rambelli{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5472{{P{05472{813 SHE{	./images/icone/icona-catalogazione.png{Nulla è per sempre{Sheldon Sidney{Narrativa americana{Sperling Paperback{Milano - 1997{Superbestseller{{19,5 x 12,5{{344{2011-06-02{N{8.40{{N{Nothing last forever{Tullio Dobner{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5473{{P{05473{813 SHE{	./images/icone/icona-catalogazione.png{I mulini a vento degli Dei{Sheldon Sidney{Narrativa americana{Sperling paperback{Milano - 1991{Superbestseller{{19,5 x 12,5{{446{2011-06-02{N{9.20{{N{Windmills of the gods{Maria Barbara Piccioli{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5474{{P{05474{808.387 MAN{	./images/icone/icona-catalogazione.png{Assassino senza volto{Mankell Henning{Gialli - Thriller{SuperPocket{Milano - 2005{Best Thriller{{18 x 11{{366{2011-06-02{N{4.90{{N{Mordare utan ansikte{Giorgio Puleo{N{{Svezia{{N{Y{2017-08-02 00:00:00{0{{{{
5475{{P{05475{808.387 WIN{	./images/icone/icona-catalogazione.png{Ghiaccio duro{Wingfield R.D.{Gialli - Thriller{Hobby & Work{Milano - 2005{Mystery pocket{{19,5 x 12,5{{455{2011-06-02{N{6.90{{N{Winter frost{Sylvia Aprile{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5476{{P{05476{853 DII{	./images/icone/icona-catalogazione.png{Sushi bar sarajevo{Di Iacovo Giovanni{Narrativa italiana{Palomar{Bari - 2005{Palomar cromosoma y{{20 x 12{{214{2011-06-02{N{14.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5477{{P{05477{813 WIL{	./images/icone/icona-catalogazione.png{La ribelle di Mina Rara{Williams Jeanne{Narrativa americana{Mondadori{Milano - 1979{I romanzi{{18,5 x 11{{380{2011-06-04{N{1.03{{N{A lady bought with rifles{Patrizia Bonomi{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5478{{P{05478{932 JAC{	./images/icone/icona-catalogazione.png{La grande sposa Nefertiti{Jacq Christian{Storia gen. Dell'antico Egitto{Mondadori{Milano - 1999{Oscar storia{{20 x 13,5{{226{2011-06-04{N{7.23{{N{Nefertiti et Akenaton{Alessandra Benabbi{N{{Francia{{N{Y{2017-08-02 00:00:00{0{{{{
5479{{P{05479{853 MAZ{	./images/icone/icona-catalogazione.png{Un giorno da cani{Mazzucco Melania Gaia{Narrativa italiana{Corriere della sera{Milano - 2007{Corti di carta{{17,5 x 10,5{{92{2011-06-12{N{1.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5480{{P{05480{853 TAM{	./images/icone/icona-catalogazione.png{Baita dei Pini{Tamaro Susanna{Narrativa italiana{Corriere della sera{Milano - 2007{Corti di carta{{17,5 x 10,5{{59{2011-06-12{N{1.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5481{{P{05481{853 VEL{	./images/icone/icona-catalogazione.png{Aspetta te stesso{Veltroni Walter{Narrativa italiana{Corriere della sera{Milano - 2007{Corti di carta{{17 x 10,5{{55{2011-06-12{N{1.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5482{{P{05482{853 BOS{	./images/icone/icona-catalogazione.png{Il vestito arancione{Bossi Fedrigotti Isabella{Narrativa italiana{Corriere della sera{Milano - 2007{Corti di carta{{17 x 10,5{{62{2011-06-12{N{1.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5483{{P{05483{853 STE{	./images/icone/icona-catalogazione.png{La bambina, il pugile, il canguro{Stella Gian Antonio{Narrativa italiana{Corriere della sera{Milano - 2007{Corti di carta{{17 x 10,5{{90{2011-06-12{N{1.00{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5484{{P{05484{813 GUI{	./images/icone/icona-catalogazione.png{L'assiro{Guild Nicholas{Narrativa americana{Euroclub{Milano - 1989{{{23 x 15{{484{2011-06-12{N{{{N{The assyrian{Paola Merla{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5485{{P{05485{636.7 THO{	./images/icone/icona-catalogazione.png{La vita segreta dei cani{Thomas Elizabeth Marshall{Allevamento di animali{Gruner+Jahr/Mondadori S.P.A.{Milano - 2007{La scienza appassionante{{24 x 14,5{{189{2011-06-12{N{{{N{The hidden life of dogs{Lidia Perria{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5486{{P{05486{808.387 STR{	./images/icone/icona-catalogazione.png{L'amuleto di Samarcanda - libro I della trilogia di Bartimeus{Stroud Jonathan{Gialli - Thriller - Fantasy{Salani{Milano - 2004{{{21 x 14{{449{2011-06-14{N{16.50{{N{The amulet of Samarkand{Riccardo Cravero{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5487{{P{05487{808.387 STR{	./images/icone/icona-catalogazione.png{L'occhio del Golem - libro II della trilogia di Bartimeus{Stroud Jonathan{Gialli - Thriller - Fantascienza{Salani{Milano - 2005{{{21 x 14{{553{2011-06-14{N{18.00{{N{The Golem's eye{Riccardo Cravero{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5488{{P{05488{895.1 JIA{	./images/icone/icona-catalogazione.png{Il Totem del lupo{Jiang Rong{Letterature Indocinesi e altre{Mondadori{Milano - 2006{Omnibus{{22,5 x 14,5{{653{2011-06-14{N{19.00{{N{Lang tuteng{Maria Gottardo - Monica Morzenti{N{{Cina{{N{Y{2017-08-02 00:00:00{0{{{{
5489{{P{05489{813 STE{	./images/icone/icona-catalogazione.png{Una grazia infinita{Steel Danielle{Narrativa americana{Mondolibri{Milano - 2010{{{24 x 15{{322{2011-06-18{N{{{N{Amazing Grace{Grazia Maria Griffini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5490{{P{05490{808.387 SMI{	./images/icone/icona-catalogazione.png{Il trionfo del sole{Smith Wilbur{Gialli - Thriller{Longanesi & C.{Milano - 2005{La Gaja Scienza{{22 x 14{{586{2010-06-18{N{18.60{{N{The triunph of the sun{Studio Oltremare{N{{Zambia{{N{Y{2017-08-02 00:00:00{0{{{{
5491{{P{05491{649.7 BOL{	./images/icone/icona-catalogazione.png{Le madri non sbagliano mai{Bollea Giovanni{Allevamento dei bambini e cura dei malati{Feltrinelli{Milano - 1995{Serie bianca{{22 x 14{{172{2011-06-18{N{9.30{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5492{{P{05492{R 808.899 STI{	./images/icone/icona-catalogazione.png{Il bosco dei mostri blu{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 1999{Piccoli brividi{{16,5 x 11{{142{2011-07-10{N{4.08{{N{The best from the east{Cristina Scalabrini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5493{{P{05493{R 808.899 STI{	./images/icone/icona-catalogazione.png{Terrore dagli abissi{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 1997{Piccoli brividi{{16,5 x 11{{126{2011-07-10{N{4.08{{N{Deep trouble{Alessandra Padoan{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5494{{P{05494{R 808.899 STI{	./images/icone/icona-catalogazione.png{Ectoplasmi!{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 1998{Piccoli brividi{{16,5 x 11{{143{2011-07-10{N{4.08{{N{Ghost camp{Cristina Scalabrini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5495{{P{05495{R 808.899 STI{	./images/icone/icona-catalogazione.png{Incubo al risveglio{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 1999{Piccoli brividi{{16,5 x 11{{139{2011-07-10{N{4.39{{N{The best friend is invisible{Cristina Scalabrini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5496{{P{05496{R 808.899 STI{	./images/icone/icona-catalogazione.png{Il gemello malefico{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 2000{Piccoli brividi{{16,5 x 11{{155{2011-07-10{N{4.39{{N{I am your evil twin{Cristina Scalabrini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5497{{P{05497{R 808.899 STI{	./images/icone/icona-catalogazione.png{La casa della morte{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 1997{Piccoli brividi{{16,5 x 11{{155{2011-07-10{N{4.08{{N{Welcome to dead house{Chiara Belliti{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5498{{P{05498{R 808.899 STI{	./images/icone/icona-catalogazione.png{Il pupazzo parlante n° 4{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 2000{Piccoli brividi{{16,5 x 11{{158{2011-07-10{N{4.39{{N{Brinde of the living dummy{Cristina Scalabrini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5499{{P{05499{R 808.899 STI{	./images/icone/icona-catalogazione.png{L'urlo del gatto{Stine R. L.{Letture per ragazzi{Mondadori{Milano - 1999{Piccoli brividi{{16,5 x 11{{141{2011-07-10{N{4.39{{N{Cry of the cat{Cristina Scalabrini{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
